"","text","publication","X","Id","X1","X2","X3","X4","X5","X6","X7","X8","D","G"
"170","The miscues that made 2018 an agonizing year for Elon Musk are back.","Long Beach Press Telegram","21-Feb","170",0.00465747585989595,0.00618888064066524,0.00595259755259574,0.00752652395624316,0.37804464936114,0.0147852161924556,0.576195430126127,0.0066492263108772,0,0
"171","Tesla announced Wednesday that its general counsel was leaving, two months after hiring him in the wake of Musk's run-in with U.S. securities regulators. Hours before that news, the chief executive officer was sending tweets reminiscent of those that put him and the company in legal jeopardy last year.","Long Beach Press Telegram","21-Feb","171",0.00116586576555399,0.00154920911736355,0.00149006240965185,0.00188404983260653,0.450730003225469,0.00370105566054048,0.519073344907835,0.0204064090809791,0,0
"172","Dane Butswinkas, the trial lawyer who represented Musk in his legal battle with the U.S. Securities and Exchange Commission, is leaving due to a poor cultural fit at Tesla and the desire to return full-time to his trial practice at the firm Williams & Connolly in Washington. Jonathan Chang, a vice president in Tesla's legal department, is taking over effective immediately.","Long Beach Press Telegram","21-Feb","172",0.000966591661228326,0.00128441254438151,0.00123537541150363,0.00156202104165117,0.777691059028167,0.0030684574887748,0.212812132203174,0.0013799506211198,0,0
"173","The departure came on the heels of a production projection Musk tweeted, then backtracked from, late Tuesday. The developments renew concerns about retention of key executives and the CEO's social media habits; issues that distracted from Tesla's manufacturing achievements in 2018.","Long Beach Press Telegram","21-Feb","173",0.00143476983438257,0.0019065303866157,0.0248984954676832,0.00231860128855647,0.623884030407226,0.00455469503780399,0.338954534307727,0.00204834327000518,0,0
"174","Tesla's stock traded down 1 percent to $302.56.","Long Beach Press Telegram","21-Feb","174",0.00744431544882494,0.129563719856514,0.00951438402568896,0.0120300824414071,0.604250823459472,0.143303744598779,0.083265083748248,0.010627846421066,0,0
"175","Payless to honor gift cards, store credit into March","Long Beach Press Telegram","21-Feb","175",0.86169696607486,0.00883477659703145,0.00849747678177337,0.010744294738647,0.00526267628058412,0.0211062532279046,0.0743656251390292,0.00949193116017007,0,0
"176","The failing Payless ShoeSource chain will honor gift cards and store credit until March 11 as the company liquidates all operations.","Long Beach Press Telegram","21-Feb","176",0.384731453044335,0.00450310640335601,0.00433118389447788,0.0599539088290338,0.00268239847353367,0.501055555748209,0.0379043339778004,0.00483805962925404,0,0
"177","The Topeka, Kansas, company, which filed for bankruptcy protection this week, will allow returns and exchanges of non-final sale items through the end of this month for goods bought before Sunday.","Long Beach Press Telegram","21-Feb","177",0.0918032174401035,0.00247809746710299,0.00238348705916962,0.00301370490642575,0.00147614652366881,0.305714539257109,0.590468382291571,0.00266242505484937,0,0
"178","Payless said Wednesday that it received court approval to support the orderly closing of about 2,500 stores in the U.S., Puerto Rico and Canada, as well as its e-commerce business. It also received authorization to pay employee wages and benefits, as well as claims from critical vendors.","Long Beach Press Telegram","21-Feb","178",0.290804636682342,0.00170939635587384,0.00164413391616112,0.00207885938834592,0.00101824868545028,0.479720820047259,0.221187359047351,0.00183654587721572,0,0
"179","Retail operations outside of North America, including company-owned stores in Latin America, are separate entities and are not included in the filing.","Long Beach Press Telegram","21-Feb","179",0.00255401794116207,0.00339379369157326,0.00326422324090942,0.00412731655452114,0.00202160602089699,0.788196721538432,0.19279608777294,0.00364623323956566,0,0
"180","Payless ShoeSource, a once-popular seller of inexpensive women’s footwear and a staple in many suburban shopping malls, is closing all of its American stores.","NYT","19-Feb","180",0.0403019518294421,0.0790197441368427,0.00301652261101497,0.269406313060589,0.00186819951410578,0.197201225430919,0.405816499056781,0.00336954436030541,0,0
"181","The company said on Saturday that it would begin liquidating all 2,100 of its stores in the United States, including Puerto Rico. Payless is also winding down its online business.","NYT","19-Feb","181",0.00204920807038637,0.00272299943939859,0.00261903900556423,0.00331153914632085,0.0345642324640896,0.73123371144634,0.220573726930101,0.00292554349779911,0,0
"182","The retailer, which filed for bankruptcy two years ago, had already closed hundreds of stores in recent years as its brand lost luster among women searching for deals on shoes. It is the latest mass-market retailer to vanish from the retail landscape.","NYT","19-Feb","182",0.00140242328651187,0.137132134451014,0.001792400363226,0.00226632896879055,0.00111007339226778,0.049541539292229,0.804752936392368,0.00200216385359213,0,0
"183","The liquidation of Payless, based in Topeka, Kan., is another example of how bankruptcy has helped retailers shed their debt, but it has not helped many of them restructure their businesses and regain sales.","NYT","19-Feb","183",0.00175941331422332,0.00233791850497506,0.00224865994012561,0.285679081031691,0.00139264509146785,0.0338688651707994,0.528783671301707,0.143929745645011,1,0
"184","Toys “R” Us and Bon-Ton, a department store chain, liquidated last summer, after failing to come up viable reorganization plans. Sears narrowly escaped liquidation this month after a judge allowed its chairman and largest lender, the hedge fund manager Edward S. Lampert, to buy the company and keep its stores open.","NYT","19-Feb","184",0.14024502741915,0.00164150416092245,0.00157883375334128,0.359449819105526,0.00097780684291093,0.00392154822644067,0.490421856814413,0.00176360367729547,0,0
"185","The Payless liquidation comes as more people are opting to shop online rather than in stores, which were at the core of the shoe company’s strategy. But e-commerce explains only part of Payless’s challenges. While Payless struggled to stay relevant with shoppers, other retailers catering to bargain conscious shoppers, like TJ Maxx and Nordstrom Rack, are thriving.","NYT","19-Feb","185",0.00104801463959912,0.102477251944092,0.169813846779585,0.00169360132585047,0.000829544957870494,0.272885986643607,0.449755559907124,0.00149619380227183,0,0
"186","Keeping up with emerging fashion trends and creating attractive stores requires constant investment, which was a challenge for Payless. Some of the company’s stores have also been hurt by their location in struggling suburban malls that are anchored by Sears and J. C. Penney, another listing retailer. As hundreds of those anchor stores have closed, traffic to nearby retailers in the malls has slowed.","NYT","19-Feb","186",0.000951802066475798,0.00126476004603249,0.00121647321894782,0.445260392720244,0.000753388908229117,0.00302150773264234,0.546172838990605,0.0013588363168241,0,0
"187","A Payless spokeswoman said that liquidation sales would start on Sunday and that the stores would remain open through the end of March, with many open until May.","NYT","19-Feb","187",0.00211901302854477,0.00281575666824199,0.0367726132950712,0.00342434460267709,0.00167728246063774,0.824271435483985,0.125894354200801,0.0030252002600409,0,0
"188","(Reuters) - U.S. discount retailer Payless ShoeSource Inc on Monday filed for voluntary Chapter 11 bankruptcy protection for the second time, along with its North American subsidiaries, and said it would wind down all North American stores by the end of May.","Reuters","19-Feb","188",0.00146864374072836,0.00195154222768875,0.00187703498626185,0.00237334183370851,0.00116248949584835,0.476848157020645,0.512222087481637,0.00209670321348146,0,0
"189","The retailer will close about 2,500 stores in North America starting from the end of March and wind down its e-commerce operations.","Reuters","19-Feb","189",0.00266336870544456,0.00353909961445247,0.00340398158028103,0.00430402839839617,0.00210816146747407,0.864758704536363,0.115420308287847,0.00380234740974149,0,0
"190","Reuters had reported last week that the company was planning to close its stores when it files for bankruptcy for the second time in as many years.","Reuters","19-Feb","190",0.00219374142261513,0.00291505618696894,0.00280376328640347,0.00354510637688728,0.00173643293446561,0.00696405997140999,0.976709953875878,0.00313188594537118,0,0
"191","""The prior proceedings left the company with too much remaining debt, too large a store footprint and a yet-to-be realized systems and corporate overhead structure consolidation,"" Chief Restructuring Officer Stephen Marotta said.","Reuters","19-Feb","191",0.00175941331422332,0.00233791850497506,0.963890559748361,0.00284322814691536,0.00139264509146785,0.00558527988232186,0.0196791361091115,0.00251181920262335,1,0
"192","Stores outside North America were not included in the Chapter 11 filing and will continue operations, the retailer added.","Reuters","19-Feb","192",0.00321375962578356,0.0042704622267667,0.00410742175773673,0.00519346520318999,0.00254381760773521,0.888473839762501,0.0876091230662995,0.00458811074998729,0,0
"193","Payless said it intends to seek protection for its Canadian subsidiaries under the Companies' Creditors Arrangement Act (CCAA) in the Ontario Superior Court of Justice.","Reuters","19-Feb","193",0.495602851823225,0.0031362608045455,0.00301652261101497,0.0417558630636976,0.00186819951410578,0.0074925171001756,0.44375824072293,0.00336954436030541,0,0
"194","The company exited bankruptcy in 2017 with about $400 million in loans, after slashing its debt pile from over $800 million, according to court papers.","Reuters","19-Feb","194",0.173924130065221,0.00353909961445247,0.089034362260169,0.00430402839839617,0.00210816146747407,0.00845489773748351,0.714832973047063,0.00380234740974149,1,0
"195","The move makes Payless one of the most high-profile victims of the string of bankruptcies that have hit the brick-and-mortar retail sector as more shopping is done online. Toys ""R"" Us and The Bon-Ton Stores are among the retailers that shut their stores in liquidations in the last 12 months.","Reuters","19-Feb","195",0.00114441713890229,0.00152070805922677,0.0014626494833471,0.314601219827097,0.000905851341580598,0.00363296672318122,0.675098364991614,0.00163382243505131,0,0
"196","Payless listed both assets and liabilities in a range of $500 million to $1 billion in a filing in the U.S. Bankruptcy Court for the Eastern District of Missouri.","Reuters","19-Feb","196",0.00211901302854477,0.00281575666824199,0.00270825488892944,0.00342434460267709,0.00167728246063774,0.00672683373658201,0.943438955948204,0.0370895586661827,0,0
"197","Payless ShoeSource has filed for bankruptcy and is closing all its US stores — 2,500 across the country and in Puerto Rico.","Vox","19-Feb","197",0.00278250206079895,0.00369740470046676,0.00355624279232968,0.00449654899969081,0.00220246022105468,0.277215055127531,0.702077358442186,0.00397242765594232,0,0
"198","The company confirmed the news to CNN Business on Friday and announced the closures on Saturday. Liquidation sales began the following day and will continue through May, a spokesperson told CNN, though some stores will begin closing in March. Payless filed for bankruptcy on Monday night, CNBC reports, and has approximately $470 million in outstanding debt.","Vox","19-Feb","198",0.00110380342792141,0.00146674032709111,0.00141074216619527,0.00178375652244806,0.000873703986103306,0.55357664595437,0.438208767178743,0.00157584043712799,1,0
"199","There are several reasons for Payless’s demise. As the New York Times notes, brick-and-mortar stores were the core of Payless’s strategy, which may have hurt sales now that a growing number of customers prefer to shop online. (It’s worth noting that in addition to closing its physical storefronts, Payless is shutting down its online store.)","Vox","19-Feb","199",0.00106597356601889,0.00141647178958058,0.00136239281342353,0.207356312660914,0.000843760157064643,0.346106762513243,0.423190352914472,0.0186579735852824,0,0
"200","The shuttering of mall department stores across the country also hurt Payless — these bigger retailers serve as “anchor stores” that drive people to malls and other shopping centers, and closing them hurts foot traffic for smaller stores with more specific offerings like Payless.","Vox","19-Feb","200",0.00137150307287315,0.00182246115098644,0.00175288205039556,0.244741106677168,0.00108559882258992,0.0264015579971801,0.588580644913848,0.134244245314959,0,0
"201","The discount shoe retailer also had trouble competing with other bargain stores, especially those that sell marked-down versions of pricey name brands, as well as with Amazon and Zappos. It made some questionable moves to stay relevant, including orchestrating a hoax where it anonymously invited influencers to the launch of Palessi, a faux-luxury store that carried Payless shoes.","Vox","19-Feb","201",0.00101385298360057,0.539190200464477,0.0664888681757059,0.001638395774605,0.000802504658608125,0.003218489156106,0.386200265732714,0.00144742305418387,0,0
"202","“The challenges facing retailers today are well documented, and unfortunately Payless emerged from its prior reorganization ill-equipped to survive in today’s retail environment,” Payless’s chief restructuring officer Stephen Marotta told CNBC in a statement.","Vox","19-Feb","202",0.00166521671619095,0.00221274952514226,0.965823810111457,0.00269100557550238,0.00131808476569206,0.00528625158708266,0.0186255419031857,0.00237733981574662,0,0
"203","This isn’t the first time the discount shoe retailer has attempted to restructure its debts. Payless previously filed for bankruptcy in April 2017 and closed 400 stores in the process, but that move wasn’t enough to save the company from its dire financial situation. “The prior proceedings left the company with too much remaining debt, too large a store footprint, and a yet-to-be-realized systems and corporate overhead structure consolidation,” Marotta told CNBC. Those proceedings, he said, were the result of an “antiquated” inventory system and strikes that delayed shipments before crucial holidays like Easter. More recently, the company claims it has faced “unanticipated” delays from its suppliers, which have contributed to its financial problems. CNBC reports that Payless lost $63 million in 2018 and $4 million the previous year.","Vox","19-Feb","203",0.000480890475929274,0.00063901002308694,0.534025473200746,0.000777123445464667,0.000380643794964222,0.00152659291543081,0.415100171809819,0.0470700943345591,2,0
"204","Payless is the latest in a series of retailers, including Toys R Us and Sears, that have turned to bankruptcy and liquidation in an attempt to reduce debt. both Toys R Us ended up liquidating anyway; Sears, meanwhile, was saved from liquidation by its former CEO, billionaire Eddie Lampert, whose mismanagement of the company was one of the main factors that led to its near-insolvency.","Vox","19-Feb","204",0.000923540314312637,0.00122720566763196,0.00118035261589605,0.506271545759432,0.00073101861575257,0.00293179044192958,0.485416058042794,0.00131848854225099,1,0
"205","Payless won’t be closing all its stores, though: A spokesperson told CNN Business that its international franchises and Latin American stores won’t be affected. If you live in the US, the next few months may be your last chance to grab a pair of Payless shoes. Unless you feel like catching an international flight, that is.","Vox","19-Feb","205",0.00108455871689239,0.00144116784467671,0.00138614600655477,0.00175265689188677,0.000858471037634281,0.352141102017243,0.221349743743993,0.419986153741119,0,0
"206","Several national news outlets, including the New York Times and the Los Angeles Times, are reporting that Payless ShoeSource Inc. will file for a second bankruptcy and plans to close all its U.S. stores.","Duluth News Tribune","18-Feb","206",0.00171101954693727,0.00227361258939009,0.00218680913737893,0.360338181216005,0.00135433951430544,0.0329372807806688,0.596756027176092,0.00244273003922228,0,0
"207","A manager at the Miller Hill Mall Payless shoe store in Duluth referred questions about the fate of the operation to corporate headquarters. But calls and emails to the Topeka, Kans.- based company have gone unanswered.","Duluth News Tribune","18-Feb","207",0.429974345769032,0.00221274952514226,0.00212826974256421,0.00269100557550238,0.00131808476569207,0.00528625158708266,0.554011953219237,0.00237733981574662,0,0
"208","Signs at the Miller Hill Mall Payless store have been posted, saying: “Everything must go.” and “All sales final.”","Duluth News Tribune","18-Feb","208",0.539546436145584,0.00369740470046676,0.00355624279232968,0.00449654899969081,0.00220246022105468,0.00883308808513819,0.433695391399793,0.00397242765594232,0,0
"209","Payless ShoeSource filed for Chapter 11 bankruptcy in April 2017 and closed hundreds of stores as it attempted reorganize and shed debt.","Duluth News Tribune","18-Feb","209",0.0029127922113433,0.00387053499993143,0.00372276321124065,0.0047070990849373,0.00230559001844529,0.0560715130884924,0.922251271530568,0.0041584358550416,1,0
"210","A group of creditors, including Alden Global Capital LLC, assumed ownership of the downsized discount shoe retailer, but with no buyer emerging, the group began efforts to liquidate the chain’s inventory this past weekend.","Duluth News Tribune","18-Feb","210",0.567431119083774,0.143755844947363,0.00224865994012561,0.00284322814691536,0.00139264509146785,0.00558527988232186,0.274231403705409,0.00251181920262335,0,0
"211","Payless was founded in 1956, and as of January, it had about about 3,600 bricks-and-mortar stores worldwide, including about 2,300 in the U.S., operating in all 50 states.","Duluth News Tribune","18-Feb","211",0.00219374142261513,0.00291505618696894,0.00280376328640347,0.00354510637688728,0.00173643293446561,0.112761041486452,0.870912972360837,0.00313188594537118,0,0
"212","Payless ShoeSource is closing all of its 2,100 remaining stores in the U.S., joining a list of iconic names such as Toys R Us and Bon-Ton that have shut down in the last year.","AP","15-Feb","212",0.00171101954693727,0.00227361258939009,0.00218680913737893,0.250315671110322,0.00135433951430544,0.252982300992036,0.486733517070408,0.00244273003922228,0,0
"213","The Topeka, Kan.-based chain said Friday that it will hold liquidation sales starting Sunday and wind down its e-commerce operations. All of the stores will remain open until at least the end of March, and the majority will remain open until May.","AP","15-Feb","213",0.00137150307287315,0.00182246115098644,0.00175288205039556,0.00221636161830187,0.00108559882258992,0.908309721847601,0.0814834506998558,0.0019580207373959,0,0
"214","The debt-burdened chain filed for Chapter 11 bankruptcy protection in April 2017, closing hundreds of stores as part of its reorganization.","AP","15-Feb","214",0.0029127922113433,0.00387053499993143,0.00372276321124065,0.0047070990849373,0.00230559001844529,0.00924669582063567,0.969076088798425,0.0041584358550416,1,0
"215","At the time, it had over 4,400 stores in more than 30 countries. It reemerged from restructuring four months later with about 3,500 stores and eliminated more than $435 million in debt.","AP","15-Feb","215",0.00211901302854477,0.00281575666824199,0.00270825488892944,0.0374887030088189,0.00167728246063774,0.00672683373658201,0.943438955948204,0.0030252002600409,1,0
"216","The company said in an email that the liquidation doesn't affect its franchise operations or its Latin American stores, which remain open for business as usual. The company’s stores in Puerto Rico, however, will close. Payless lists 18,000 employees worldwide.","AP","15-Feb","216",0.00150415580092722,0.00199873085699917,0.0502827686612527,0.00243072965059957,0.00119059869334279,0.899441374576988,0.0410042398993023,0.00214740186058791,0,0
"217","Shoppers are increasingly shifting their buying online or heading to discount stores such as T.J. Maxx to grab deals on name-brand shoes. That shift has hurt traditional retailers, even low-price outlets such as Payless. Heavy debt loads have also handcuffed retailers, leaving them less flexible to invest in their businesses.","AP","15-Feb","217",0.00114441713890229,0.130300873836357,0.0014626494833471,0.259409720208327,0.000905851341580598,0.0404272998023612,0.270360701120634,0.295988487068491,1,0
"218","But bankruptcies and store closures will continue through 2019, so there's “no light at the end of the tunnel,” according to a report by Coresight Research.","AP","15-Feb","218",0.072725062432643,0.00291505618696894,0.00280376328640347,0.00354510637688728,0.00173643293446561,0.218558023001493,0.694584669835767,0.00313188594537118,0,0
"219","Before this announcement, there had been 2,187 U.S. store closing announcements this year, with Gymboree and Ascena Retail, the parent of Lane Bryant and other brands, accounting for more than half the total, according to the research firm. This year's total is up 23% from the 1,776 announcements a year ago. Year-to-date, retailers have announced 1,411 store openings, offsetting 65% of store closures, it said.","AP","15-Feb","219",0.000951802066475798,0.00126476004603249,0.00121647321894782,0.00153812092009251,0.000753388908229117,0.018322275725751,0.882789734838995,0.093163444275476,0,0
"220","Payless was founded in 1956 by two cousins, Louis and Shaol Lee Pozez, to offer self-service stores selling affordable footwear.","AP","15-Feb","220",0.0029127922113433,0.472118707678499,0.00372276321124065,0.0047070990849373,0.00230559001844529,0.00924669582063567,0.500827916119857,0.0041584358550416,0,0
"221","Payless Inc. and its North American subsidiaries filed for bankruptcy protection, with the discount shoe retailer saying it plans to close its 2,500 stores in North America by the end of May.","Bloomberg","19-Feb","221",0.0019225424983956,0.0334606666505096,0.00245715106529111,0.00310684641345481,0.00152176828030366,0.438786871643813,0.515999443534824,0.00274470991340731,0,0
"222","The company, which is taking its second trip to Bankruptcy Court in two years, said retail operations outside North America, including company-owned stores in Latin America, aren’t included in the Chapter 11 filing and will continue business as usual. The company, which sought relief in the U.S. Bankruptcy Court for the Eastern District of Missouri, said last weekthat it would begin liquidation sales and shut down its online operations.","Bloomberg","19-Feb","222",0.000884160400678425,0.00117487741248835,0.00113002218272325,0.00142881136414873,0.000699847859579611,0.628195900769912,0.36522411204042,0.00126226797004978,0,0
"223","“The challenges facing retailers today are well documented, and unfortunately Payless emerged from its prior reorganization ill-equipped to survive in today’s retail environment,” Stephen Marotta, appointed in January to serve as chief restructuring officer, said in a statement Monday. “The prior proceedings left the company with too much remaining debt, too large a store footprint.”","Bloomberg","19-Feb","223",0.00104801463959912,0.00139260786513098,0.978490999411271,0.00169360132585047,0.000829544957870494,0.00332693576637832,0.0117221022316276,0.00149619380227183,1,0
"224","The Topeka, Kan.-based retailer joins heavily indebted store chains that have gone under in the last two years, including iconic names such as Toys R Us. Retailers including Shopko, FullBeauty Brands, Charlotte Russe, Things Remembered and Gymboree have filed for bankruptcy this year. U.S. retailers have been struggling to navigate changing consumer habits, including a shift to online shopping and fewer visits to the mall.","Bloomberg","19-Feb","224",0.000937458235511015,0.00124569988116179,0.00119814074537968,0.604322246162827,0.000742035199794344,0.0180461556844556,0.372169905685499,0.00133835840537188,1,0
"225","Payless was founded in 1956 with the goal of selling affordable shoes in a self-service setting and says it’s the largest specialty footwear chain in the Western Hemisphere. The company struggled to manage debt taken on in a 2012 leveraged buyout by Golden Gate Capital and Blum Capital Partners, filing for bankruptcy protection in April 2017.","Bloomberg","19-Feb","225",0.0011237434436222,0.254400785985901,0.00143622697647229,0.00181597977177334,0.000889487295667356,0.00356733781529035,0.735162130992505,0.00160430771876838,1,1
"226","Payless has estimated liabilities of $500 million to $1 billion, according to a separate court filing.","Bloomberg","19-Feb","226",0.134291467228776,0.00538283721330526,0.00517732777255468,0.00654626508262152,0.0032064341880728,0.0128595810047742,0.826752860315191,0.00578322719470495,0,0
"227","Certain Canadian subsidiaries of Payless will also seek creditor protection, according to the company. In addition to its Latin America stores, about 370 international franchisee stores in 16 countries across the Middle East, India, Indonesia, Indochina, Philippines and Africa will continue to operate as usual.","Bloomberg","19-Feb","227",0.00140242328651187,0.0018635481082462,0.001792400363226,0.00226632896879055,0.00111007339226778,0.74842923539653,0.241133826630835,0.00200216385359213,0,0
"228","Strangled by debt and new rivals, discount shoe chain Payless ShoeSource Inc. is closing its roughly 2,100 U.S. locations in what is likely to be the largest-ever retailer liquidation by number of stores.","WSJ","16-Jan","228",0.00175941331422332,0.00233791850497506,0.00224865994012561,0.0311268134353929,0.00139264509146785,0.0621524504592769,0.896470280051915,0.00251181920262335,1,0
"229","The chain is preparing to file for bankruptcy protection, according to people familiar with the matter, less than two years after its previous restructuring, when it shut approximately 500 locations. The retailer, taken private in 2012 in a $2 billion leveraged buyout, has been hit by declining sales.","WSJ","16-Jan","229",0.00134191688643917,0.0449273249765872,0.00171506872269288,0.0453127281879409,0.00106218018810566,0.025832021236744,0.877892977661822,0.00191578213966761,0,0
"230","The company, which employs roughly 18,000 people world-wide, said Friday that it would begin liquidation sales at its U.S. and Puerto Rico stores on Sunday and that it is winding down its e-commerce operations. ""We expect all stores to remain open until the end of March, and the majority will remain open until May,"" a spokesman said.","WSJ","16-Jan","230",0.00103065081119589,0.00136953471033957,0.00131724772835269,0.00166554121896416,0.000815800802248065,0.798550555288007,0.193779265037031,0.00147140440386173,0,0
"231","The mall fixture, which has more than 3,400 locations globally, said its international business isn't affected. Payless has hundreds of stores in Canada and Latin America, as well as franchised locations in dozens of countries.","WSJ","16-Jan","231",0.00171101954693727,0.00227361258939009,0.00218680913737893,0.00276502337253367,0.00135433951430544,0.307993556044878,0.679272909755354,0.00244273003922228,0,0
"232","The Topeka, Kan.-based company's balance-sheet restructuring and limited number of store closures in its previous trip through chapter 11 weren't sufficient to allow it to turn around the business after exiting bankruptcy protection in the summer of 2017, the people said.","WSJ","16-Jan","232",0.0915814808483572,0.0018635481082462,0.001792400363226,0.00226632896879055,0.00111007339226778,0.0720863036826903,0.82729770078283,0.00200216385359213,0,0
"233","Payless and other traditional retail chains have struggled in recent years as people do more of their shopping online, visit shopping malls less frequently and use smartphones to check prices.","WSJ","16-Jan","233",0.00198385549905327,0.00263615856771018,0.00253551360084386,0.609146766750321,0.00157029994066953,0.0062977744448792,0.372997388029174,0.00283224316734905,0,0
"234","In addition to fellow specialty chains like DSW Inc. and mass merchants like Walmart Inc. and Kohl's Corp., Payless has faced competition from online entrants like Zappos, which is owned by Amazon.com Inc.","WSJ","16-Jan","234",0.00171101954693727,0.579891790644229,0.00218680913737893,0.00276502337253367,0.00135433951430544,0.0329372807806688,0.376711006964724,0.00244273003922228,0,0
"235","Payless, founded in 1956, is known for its ""Buy One, Get One Free"" sales and other discounted shoes. At its peak, in the 1990s, the company sold 250 million pairs of shoes a year, according to one of the people familiar with the situation, who estimated that Payless has since lost two-thirds of its share of the U.S. market.","WSJ","16-Jan","235",0.00103065081119589,0.11734768447088,0.00131724772835269,0.00166554121896416,0.000815800802248065,0.0198401211815189,0.856511549382978,0.00147140440386173,0,0
"236","The potential liquidation would come after strong U.S. employment and consumer spending gave a boost to many chains. The year ended with a weak reading on holiday shopping, however.","WSJ","16-Jan","236",0.129550347701616,0.00263615856771018,0.00253551360084386,0.226447290142633,0.00157029994066953,0.133864266647442,0.500563880231737,0.00283224316734905,0,0
"237","Sales at stores, restaurants and online fell a seasonally adjusted 1.2% in December from November, according to a government report this week, the biggest monthly drop since September 2009.","WSJ","16-Jan","237",0.00219374142261513,0.00291505618696894,0.0380694237914174,0.0388107668819012,0.00173643293446561,0.00696405997140999,0.800381651350809,0.108928867460413,0,0
"238","The National Retail Federation blamed the lower than expected sales gains on disruptions caused by a trade fight between the U.S. and China, as well as on a stock market selloff. The trade group on Thursday said holiday sales rose 2.9%, less than its prediction of a gain between 4.3% and 4.8%.","WSJ","16-Jan","238",0.00121126888511325,0.0210813880175505,0.00154809094409811,0.00195742169267206,0.468283094524675,0.00384518843947246,0.500344284440051,0.00172926305636758,0,0
"239","Other retailers have been under pressure too, and dozens have filed for bankruptcy since 2016, leading to thousands of store closures in the U.S. Since the beginning of 2019 alone, four notable chains have entered bankruptcy: Gymboree Group Inc., Things Remembered, Charlotte Russe Holdings Corp., and FullBeauty Brands Inc.","WSJ","16-Jan","239",0.00126035163339208,0.00167476248057361,0.00161082231535331,0.528819632969093,0.000997618070511082,0.00400100224644702,0.459836474443972,0.00179933584065746,0,0
"240","Gymboree, like Payless will be, sought chapter 11 protection for a second time—known in bankruptcy circles as chapter 22—with a plan to liquidate its assets. The children's apparel retailer now plans to close more than 600 stores.","WSJ","16-Jan","240",0.00166521671619095,0.0289820700909448,0.00212826974256421,0.00269100557550238,0.00131808476569207,0.219440816113503,0.607550594350843,0.13622394264476,0,0
"241","In recent months, Payless has been working with financial advisory firm PJ Solomon to explore its options, including a sale of the company, one of the people said.","WSJ","16-Jan","241",0.00211901302854476,0.00281575666824199,0.00270825488892944,0.0715530614149607,0.137934716085205,0.00672683373658201,0.773117163917495,0.0030252002600409,0,0
"242","When the search proved unsuccessful, Payless shifted gears to a second bankruptcy filing and store closures, the person said. Reuters earlier reported Payless's impending bankruptcy filing and store closures.","WSJ","16-Jan","242",0.129550347701616,0.0345277816183508,0.00253551360084386,0.00320592878814894,0.00157029994066952,0.0062977744448792,0.819480110738143,0.00283224316734905,0,0
"243","The company has suffered from inconsistent pricing in recent years, one of the people familiar with the situation said.","WSJ","16-Jan","243",0.00305588339280318,0.00406067538271095,0.200406006936867,0.00493833575423676,0.0024188523371293,0.00970094059114224,0.77105658621168,0.00436271939342989,0,0
"244","At one point, the chain lowered prices, which placed it in more direct competition with Walmart. Last year, it opened a fake luxury boutique in California called ""Palessi"" that sold shoes typically priced below $40 for $200 and up.","WSJ","16-Jan","244",0.00162180217390341,0.471440381022338,0.00207278275649239,0.00262084727465318,0.00128372044167207,0.00514843157192276,0.513496675536524,0.00231535922249468,0,0
"245","During its first bankruptcy filing, Payless eliminated debt from its balance sheet by giving lenders equity stakes in the company in exchange for debt forgiveness. Senior lenders received a 91% equity stake in the reorganized company, while junior lenders received the remaining stake.","WSJ","16-Jan","245",0.370470831135379,0.0019065303866157,0.00183374163637096,0.00231860128855647,0.00113567696179512,0.00455469503780399,0.615731580283474,0.00204834327000518,2,0
"246","Payless's ownership group includes Alden Global Capital LLC, Invesco, and Octagon Credit Investors LLC, according to its website.","WSJ","16-Jan","246",0.592556971328895,0.00406067538271095,0.00390564429150355,0.00493833575423676,0.0024188523371293,0.00970094059114224,0.328930770259612,0.0534878100547708,0,0
"247","Payless ShoeSource (“Payless” or the ""Company"") today announced that the Company and its North American subsidiaries have voluntarily filed for relief under Chapter 11 of the Bankruptcy Code (“Chapter 11”) in the U.S. Bankruptcy Court for the Eastern District of Missouri (the “U.S. Bankruptcy Court”). Certain Payless Canadian subsidiaries (“Payless Canada”) will also be seeking protection pursuant to the Companies' Creditors Arrangement Act (the “CCAA”) in the Ontario Superior Court of Justice (Commercial List) (“Canadian Court”).","Business Wire","19-Feb","247",0.525338949360533,0.0011116747492358,0.0279667890484783,0.0148007265636786,0.000662199464839138,0.0161045657132738,0.41282073097809,0.00119436412187164,0,0
"248","Payless intends to use these proceedings to facilitate a wind-down of its approximately 2,500 store locations in North America and its e-commerce operations. The Company expects that Payless store closings will begin at the end of March and many stores will remain open through the end of May, as it conducts liquidation sales in the U.S. and Canada. Payless has also wound down its e-commerce operations.","Business Wire","19-Feb","248",0.000937458235511015,0.00124569988116179,0.00119814074537968,0.00151494115692716,0.000742035199794344,0.726344739066388,0.266678627309466,0.00133835840537188,0,0
